country,trackID,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
Austrialia,54,Sometimes I Reckon I Had It Bad,There's Life,Ashley Davies,1996,328693,0,0.402,0.0865,0.402,0.909,0.00227,0.132,-9.028,0.0382,111.151,4
Austrialia,55,What I Mean,There's Life,Ashley Davies,1996,178813,0,0.622,0.00767,0.622,0.557,0.284,0.153,-7.635,0.0327,120.544,4
Austrialia,56,Right Now,There's Life,Ashley Davies,1996,413573,0,0.24,0.00462,0.24,0.294,0.00672,0.124,-13.648,0.0291,181.803,3
Austrialia,57,Storm,There's Life,Ashley Davies,1996,300800,0,0.406,0.00101,0.406,0.678,0.697,0.147,-10.758,0.0626,145.378,4
Austrialia,58,On My Way Home,There's Life,Ashley Davies,1996,275866,0,0.326,0.00266,0.326,0.824,0.707,0.242,-9.201,0.0412,114.857,4
Austrialia,59,Archangel,There's Life,Ashley Davies,1996,284826,0,0.346,0.492,0.346,0.339,0.88,0.1,-14.9,0.0363,170.188,4
Austrialia,0,Chinese Eyes (Live at Billboard 1981),Live at Billboard 1981,Australian Crawl,7/1/2020,182137,12,0.284,2.25E-05,0.284,0.694,0.767,0.406,-9.314,0.0468,159.977,4
Austrialia,1,Unpublished Critics (Live at Billboard 1981),Live at Billboard 1981,Australian Crawl,7/1/2020,321697,14,0.388,0.000755,0.388,0.691,0.414,0.938,-9.486,0.042,125.096,4
Austrialia,2,Love Boys (Live at Billboard 1981),Live at Billboard 1981,Australian Crawl,7/1/2020,229508,11,0.257,4.08E-05,0.257,0.715,0.602,0.916,-9.689,0.038,137.13,4
Austrialia,3,White Limbo (Live at Billboard 1981),Live at Billboard 1981,Australian Crawl,7/1/2020,197696,10,0.568,0.0161,0.568,0.692,0.59,0.466,-10.288,0.0337,97.032,4
Austrialia,4,Oh No Not You Again (Live at Billboard 1981),Live at Billboard 1981,Australian Crawl,7/1/2020,324399,13,0.439,0.000551,0.439,0.67,6.80E-05,0.629,-10.135,0.0407,119.992,4
Austrialia,5,Daughters Of The Northern Coast (Live at Billboard 1981),Live at Billboard 1981,Australian Crawl,7/1/2020,303919,12,0.451,0.000809,0.451,0.639,0.536,0.599,-10.345,0.045,119.889,4
Austrialia,6,Big Fish In A Small Pond (Live at Billboard 1981),Live at Billboard 1981,Australian Crawl,7/1/2020,216764,21,0.352,9.38E-05,0.352,0.719,0.552,0.632,-9.821,0.0574,180.256,4
Austrialia,7,That's Fine By Me (Live at Billboard 1981),Live at Billboard 1981,Australian Crawl,7/1/2020,282645,20,0.379,0.000119,0.379,0.732,0.0206,0.966,-9.91,0.0787,132.466,4
Austrialia,8,Lakeside (Live at Billboard 1981),Live at Billboard 1981,Australian Crawl,7/1/2020,320574,10,0.447,0.00661,0.447,0.751,0.339,0.96,-10.61,0.069,126.454,4
Austrialia,9,Beautiful People (Live at Billboard 1981),Live at Billboard 1981,Australian Crawl,7/1/2020,177307,10,0.335,5.79E-05,0.335,0.863,0.484,0.684,-10.015,0.0495,163.549,4
Austrialia,10,Six Days On The Road (Live at Billboard 1981),Live at Billboard 1981,Australian Crawl,7/1/2020,187617,20,0.257,7.86E-05,0.257,0.713,0,0.972,-10.538,0.0842,181.451,4
Austrialia,11,Live Now Pay Later (Live at Billboard 1981),Live at Billboard 1981,Australian Crawl,7/1/2020,261825,22,0.404,3.69E-05,0.404,0.681,0.000103,0.896,-10.556,0.0552,122.929,4
Austrialia,12,Downhearted (Live at Billboard 1981),Live at Billboard 1981,Australian Crawl,7/1/2020,217778,10,0.386,4.50E-05,0.386,0.587,0,0.851,-10.905,0.0421,121.096,4
Austrialia,13,Trusting You (Live at Billboard 1981),Live at Billboard 1981,Australian Crawl,7/1/2020,187965,8,0.298,5.75E-06,0.298,0.755,0.0451,0.924,-10.303,0.0499,155.531,4
Austrialia,14,Indisposed (Live at Billboard 1981),Live at Billboard 1981,Australian Crawl,7/1/2020,251054,9,0.521,0.000166,0.521,0.675,5.73E-05,0.982,-10.158,0.0586,117.966,4
Austrialia,15,Errol (Live at Billboard 1981),Live at Billboard 1981,Australian Crawl,7/1/2020,226238,9,0.273,0.000769,0.273,0.722,0,0.411,-10.288,0.091,164.578,4
Austrialia,16,Things Don't Seem (Live at Billboard 1981),Live at Billboard 1981,Australian Crawl,7/1/2020,247113,9,0.161,2.08E-05,0.161,0.756,3.40E-05,0.9,-10.119,0.0614,174.702,4
Austrialia,17,Mixed Up Shook Up Girl (Live at Billboard 1981),Live at Billboard 1981,Australian Crawl,7/1/2020,300589,22,0.398,0.000261,0.398,0.457,0,0.944,-13.645,0.056,124.362,4
Austrialia,18,Boys Light Up (Live at Billboard 1981),Live at Billboard 1981,Australian Crawl,7/1/2020,312930,12,0.386,7.36E-05,0.386,0.815,0,0.995,-10.033,0.0458,100.415,4
Austrialia,19,Slow Down (Live at Billboard 1981),Live at Billboard 1981,Australian Crawl,7/1/2020,294220,21,0.128,0.000271,0.128,0.681,0.00112,0.969,-10.774,0.0715,176.016,4
Austrialia,20,Beautiful People (Live) - Remastered,The Final Wave (Remastered),Australian Crawl,1/1/1986,217826,13,0.238,3.51E-05,0.238,0.989,0.0607,0.962,-6.85,0.138,91.677,4
Austrialia,21,Unpublished Critics (Live) - Remastered,The Final Wave (Remastered),Australian Crawl,1/1/1986,344636,11,0.296,0.00134,0.296,0.937,0.00182,0.746,-5.935,0.105,124.137,4
Austrialia,22,Lakeside (Live) - Remastered,The Final Wave (Remastered),Australian Crawl,1/1/1986,266830,11,0.483,0.0483,0.483,0.931,0.085,0.915,-6.631,0.0726,127.375,4
Austrialia,23,Love Beats Me Up (Live) - Remastered,The Final Wave (Remastered),Australian Crawl,1/1/1986,279333,10,0.398,0.00252,0.398,0.762,0.0194,0.531,-8.35,0.0534,79.115,4
Austrialia,24,White Limbo (Live) - Remastered,The Final Wave (Remastered),Australian Crawl,1/1/1986,207960,11,0.542,0.0029,0.542,0.814,0.0771,0.444,-8.523,0.0665,115.407,4
Austrialia,25,Two Can Play (Live) - Remastered,The Final Wave (Remastered),Australian Crawl,1/1/1986,155600,8,0.376,0.00204,0.376,0.916,0.0385,0.913,-7.442,0.153,126.743,4
Austrialia,26,Errol (Live) - Remastered,The Final Wave (Remastered),Australian Crawl,1/1/1986,198373,21,0.269,0.00111,0.269,0.923,0.0191,0.855,-7.629,0.0854,180.135,4
Austrialia,27,Downhearted (Live) - Remastered,The Final Wave (Remastered),Australian Crawl,1/1/1986,284960,12,0.374,0.000683,0.374,0.716,0.0115,0.835,-8.991,0.0409,122.524,4
Austrialia,28,Daughters Of The Northern Coast (Live) - Remastered,The Final Wave (Remastered),Australian Crawl,1/1/1986,211973,11,0.444,0.000167,0.444,0.849,0.343,0.652,-8.199,0.0394,124.323,4
Austrialia,29,The Boys Light Up (Live) - Remastered,The Final Wave (Remastered),Australian Crawl,1/1/1986,253693,16,0.414,3.21E-05,0.414,0.858,0.0577,0.358,-7.991,0.0434,117.93,4
Austrialia,30,Indisposed (Live) - Remastered,The Final Wave (Remastered),Australian Crawl,1/1/1986,184133,10,0.459,4.96E-05,0.459,0.912,0.127,0.324,-7.633,0.0463,125.479,4
Austrialia,31,Things Don't Seem (Live) - Remastered,The Final Wave (Remastered),Australian Crawl,1/1/1986,181706,11,0.343,0.000306,0.343,0.982,0.0608,0.942,-6.903,0.154,95.915,4
Austrialia,32,Reckless (Don't Be So) (Live) - Remastered,The Final Wave (Remastered),Australian Crawl,1/1/1986,314066,16,0.316,0.00982,0.316,0.62,0.000933,0.71,-6.863,0.032,126.895,4
Austrialia,33,Louie Louie (Live) - Remastered,The Final Wave (Remastered),Australian Crawl,1/1/1986,317133,15,0.407,0.000458,0.407,0.92,0.658,0.903,-7.291,0.0654,127.223,4
Austrialia,34,Two Can Play - Remastered,Between A Rock And A Hard Place (Remastered),Australian Crawl,1/1/1985,228970,19,0.659,0.0465,0.659,0.868,0,0.379,-6.326,0.0944,126.089,4
Austrialia,35,I'd Do It - Remastered,Between A Rock And A Hard Place (Remastered),Australian Crawl,1/1/1985,213388,5,0.609,0.156,0.609,0.886,0,0.862,-5.956,0.0487,112.779,4
Austrialia,36,Divers Down - Remastered,Between A Rock And A Hard Place (Remastered),Australian Crawl,1/1/1985,187534,18,0.614,0.268,0.614,0.846,0.000917,0.502,-5.34,0.0303,125.412,4
Austrialia,37,If This Is Love - Remastered,Between A Rock And A Hard Place (Remastered),Australian Crawl,1/1/1985,206492,17,0.678,0.19,0.678,0.809,0,0.0747,-7.379,0.0549,119.938,4
Austrialia,38,Two Hearts - Remastered,Between A Rock And A Hard Place (Remastered),Australian Crawl,1/1/1985,234992,5,0.489,0.285,0.489,0.638,0,0.232,-7.226,0.0325,108.326,4
Austrialia,39,Trouble Spot Rock - Remastered,Between A Rock And A Hard Place (Remastered),Australian Crawl,1/1/1985,286466,24,0.371,0.00523,0.371,0.94,0,0.364,-6.686,0.0559,168.946,4
Austrialia,40,You Told Me - Remastered,Between A Rock And A Hard Place (Remastered),Australian Crawl,1/1/1985,186316,3,0.676,0.531,0.676,0.86,2.50E-06,0.347,-7.202,0.0584,116.525,4
Austrialia,41,My Day At The Beach - Remastered,Between A Rock And A Hard Place (Remastered),Australian Crawl,1/1/1985,231305,4,0.529,0.322,0.529,0.582,0,0.16,-8.143,0.0288,125.9,4
Austrialia,42,Always The Way - Remastered,Between A Rock And A Hard Place (Remastered),Australian Crawl,1/1/1985,336867,19,0.517,0.489,0.517,0.685,8.54E-06,0.376,-6.674,0.0335,117.548,4
Austrialia,43,Newly Weds In The Morning - Remastered,Between A Rock And A Hard Place (Remastered),Australian Crawl,1/1/1985,187577,3,0.381,0.406,0.381,0.741,0,0.481,-6.694,0.0882,111.369,3
Austrialia,44,Land Of Hope And Glory - Remastered,Between A Rock And A Hard Place (Remastered),Australian Crawl,1/1/1985,306789,19,0.435,0.283,0.435,0.931,1.53E-06,0.27,-4.758,0.071,91.237,4
Austrialia,45,Unpublished Critics - Remastered,Phalanx (Remastered),Australian Crawl,1/1/1983,350698,17,0.364,0.00186,0.364,0.849,0.00496,0.744,-4.128,0.0507,123.955,4
Austrialia,46,The Night - Remastered,Phalanx (Remastered),Australian Crawl,1/1/1983,230933,26,0.625,0.00184,0.625,0.944,0.381,0.111,-6.441,0.057,117.077,4
Austrialia,47,La Califusa - Remastered,Phalanx (Remastered),Australian Crawl,1/1/1983,181253,22,0.49,0.00203,0.49,0.965,2.46E-05,0.663,-3.757,0.0959,98.148,4
Austrialia,48,Love Beats Me Up - Remastered,Phalanx (Remastered),Australian Crawl,1/1/1983,273373,13,0.508,0.0345,0.508,0.784,0.000765,0.712,-5.412,0.0426,77.143,4
Austrialia,49,Things Don't Seem - Remastered,Phalanx (Remastered),Australian Crawl,1/1/1983,238093,15,0.255,0.000254,0.255,0.962,0.015,0.829,-4.053,0.155,182.009,4
Austrialia,50,White Limbo - Remastered,Phalanx (Remastered),Australian Crawl,1/1/1983,223760,14,0.563,0.0314,0.563,0.797,0.00175,0.67,-6.245,0.0412,104.608,4
Austrialia,51,Louie Louie - Remastered,Phalanx (Remastered),Australian Crawl,1/1/1983,347960,42,0.473,0.0614,0.473,0.809,8.65E-06,0.901,-5.211,0.0662,116.735,4
Austrialia,52,Errol - Remastered,Phalanx (Remastered),Australian Crawl,1/1/1983,212600,14,0.486,0.00103,0.486,0.821,7.77E-05,0.453,-4.609,0.0419,165.977,4
Austrialia,53,Reckless (Don't Be So...) - Remastered,Phalanx (Remastered),Australian Crawl,1/1/1983,341360,17,0.642,0.137,0.642,0.452,0.000732,0.631,-6.391,0.0309,119.089,4
Austrialia,54,The Boys Light Up - Remastered,Phalanx (Remastered),Australian Crawl,1/1/1983,331725,19,0.526,0.00357,0.526,0.95,0.00631,0.964,-4.406,0.0764,110.35,4
Austrialia,55,Runaway Girls - Remastered,Sons Of Beaches (Remastered),Australian Crawl,1/1/1982,245972,29,0.27,9.64E-05,0.27,0.675,0,0.125,-5.099,0.0281,168.391,4
Austrialia,56,Daughters Of The Northern Coast - Remastered,Sons Of Beaches (Remastered),Australian Crawl,1/1/1982,280523,38,0.621,0.0128,0.621,0.717,0,0.378,-6.384,0.0252,115.435,4
Austrialia,57,Mid-Life Crisis - Remastered,Sons Of Beaches (Remastered),Australian Crawl,1/1/1982,294539,24,0.505,0.139,0.505,0.614,0,0.0762,-6.149,0.0273,117.441,4
Austrialia,58,Shut Down - Remastered,Sons Of Beaches (Remastered),Australian Crawl,1/1/1982,247598,36,0.482,0.0169,0.482,0.768,0,0.0732,-4.375,0.0307,133.877,4
Austrialia,59,King Sap (And The Princess Sag) - Remastered,Sons Of Beaches (Remastered),Australian Crawl,1/1/1982,167072,13,0.44,0.000469,0.44,0.88,0,0.318,-4.835,0.0793,98.422,4
Austrialia,60,Letter From Zimbabwe - Remastered,Sons Of Beaches (Remastered),Australian Crawl,1/1/1982,166372,24,0.501,0.00773,0.501,0.784,1.02E-05,0.427,-5.72,0.0288,141.718,4
Austrialia,61,Downhearted - Remastered,Sons Of Beaches (Remastered),Australian Crawl,1/1/1982,242219,20,0.584,0.0801,0.584,0.62,0,0.327,-6.933,0.024,116.255,4
Austrialia,62,Live Now Pay Later - Remastered,Sons Of Beaches (Remastered),Australian Crawl,1/1/1982,285865,15,0.554,0.0693,0.554,0.675,4.00E-06,0.141,-5.985,0.0253,122.165,4
Austrialia,63,Dianne - Remastered,Sons Of Beaches (Remastered),Australian Crawl,1/1/1982,221668,14,0.582,0.0315,0.582,0.7,0,0.249,-6.446,0.0289,129.335,4
Austrialia,64,Grinning Bellhops - Remastered,Sons Of Beaches (Remastered),Australian Crawl,1/1/1982,271197,13,0.368,0.12,0.368,0.438,0,0.109,-7.792,0.0265,143.548,3
Austrialia,65,Waiting - Remastered,Sons Of Beaches (Remastered),Australian Crawl,1/1/1982,233640,28,0.667,0.112,0.667,0.594,0,0.0514,-6.263,0.0259,110.678,4
Austrialia,66,(Not So) Happy Song For Problem Children - Remastered,Sons Of Beaches (Remastered),Australian Crawl,1/1/1982,212831,11,0.609,0.00569,0.609,0.821,0.00107,0.266,-7.063,0.0271,122.122,4
Austrialia,67,Things Don't Seem - Remastered,Sirocco (Remastered),Australian Crawl,1/1/1981,237146,47,0.322,0.00693,0.322,0.87,2.54E-06,0.357,-4.992,0.045,173.93,4
Austrialia,68,Unpublished Critics - Remastered,Sirocco (Remastered),Australian Crawl,1/1/1981,314733,42,0.704,0.00445,0.704,0.59,0.0161,0.108,-7.812,0.0299,123.355,4
Austrialia,69,Love Beats Me Up - Remastered,Sirocco (Remastered),Australian Crawl,1/1/1981,275320,20,0.65,0.0885,0.65,0.554,1.11E-05,0.0621,-7.782,0.0503,141.574,4
Austrialia,70,Oh No Not You Again - Remastered,Sirocco (Remastered),Australian Crawl,1/1/1981,308746,55,0.673,0.0908,0.673,0.732,0,0.254,-6.989,0.0255,118.763,4
Austrialia,71,Lakeside - Remastered,Sirocco (Remastered),Australian Crawl,1/1/1981,288920,41,0.778,0.0131,0.778,0.578,0,0.073,-7.97,0.0526,121.975,4
Austrialia,72,Trusting You - Remastered,Sirocco (Remastered),Australian Crawl,1/1/1981,189493,20,0.527,0.00505,0.527,0.871,9.99E-05,0.321,-6.405,0.041,151.07,4
Austrialia,73,Errol - Remastered,Sirocco (Remastered),Australian Crawl,1/1/1981,210720,56,0.613,0.0414,0.613,0.772,0,0.24,-6.971,0.0422,164.825,4
Austrialia,74,Can I Be Sure - Remastered,Sirocco (Remastered),Australian Crawl,1/1/1981,217586,20,0.639,0.291,0.639,0.737,0,0.0949,-6.176,0.0281,129.317,4
Austrialia,75,Easy On Your Own - Remastered,Sirocco (Remastered),Australian Crawl,1/1/1981,228573,31,0.552,0.0151,0.552,0.661,7.90E-05,0.0802,-6.595,0.0315,97.46,4
Austrialia,76,Love Boys - Remastered,Sirocco (Remastered),Australian Crawl,1/1/1981,221480,19,0.495,0.00459,0.495,0.829,6.21E-05,0.0618,-7.213,0.053,137.085,4
Austrialia,77,Resort Girls - Remastered,Sirocco (Remastered),Australian Crawl,1/1/1981,276335,21,0.608,0.0406,0.608,0.72,0,0.165,-6.421,0.0319,115.023,4
Austrialia,78,My Coffee's Gone Cold - Remastered,The Boys Light Up (Remastered),Australian Crawl,1/1/1980,209266,21,0.582,0.572,0.582,0.865,0.0118,0.0717,-5.927,0.0851,148.703,4
Austrialia,79,Man Crazy - Remastered,The Boys Light Up (Remastered),Australian Crawl,1/1/1980,219733,26,0.467,0.0208,0.467,0.831,1.49E-06,0.0792,-7.447,0.042,155.414,4
Austrialia,80,Way I've Been - Remastered,The Boys Light Up (Remastered),Australian Crawl,1/1/1980,137760,18,0.511,0.4,0.511,0.873,0,0.199,-6.169,0.0645,169.941,4
Austrialia,81,Chinese Eyes - Remastered,The Boys Light Up (Remastered),Australian Crawl,1/1/1980,181800,18,0.404,0.0054,0.404,0.823,0.000445,0.0832,-6.716,0.0347,180.702,4
Austrialia,82,Downhearted - Remastered,The Boys Light Up (Remastered),Australian Crawl,1/1/1980,189000,51,0.643,0.414,0.643,0.711,0,0.229,-6.77,0.0277,122.737,4
Austrialia,83,Beautiful People - Remastered,The Boys Light Up (Remastered),Australian Crawl,1/1/1980,176400,46,0.47,0.0399,0.47,0.901,0.000279,0.121,-5.602,0.0668,165.11,4
Austrialia,84,Indisposed - Remastered,The Boys Light Up (Remastered),Australian Crawl,1/1/1980,244640,36,0.727,0.0437,0.727,0.714,0.000165,0.0931,-8.051,0.0341,109.418,4
Austrialia,85,Walk My Way - Remastered,The Boys Light Up (Remastered),Australian Crawl,1/1/1980,164493,18,0.539,0.2,0.539,0.82,0,0.227,-7.717,0.0471,101.17,4
Austrialia,86,The Boys Light Up - Remastered,The Boys Light Up (Remastered),Australian Crawl,1/1/1980,281466,62,0.619,0.0968,0.619,0.935,0.000172,0.307,-7.158,0.0358,97.894,4
Austrialia,87,Boot Hill - Remastered,The Boys Light Up (Remastered),Australian Crawl,1/1/1980,156373,18,0.427,0.342,0.427,0.863,0,0.0378,-6.347,0.117,154.209,4
Austrialia,88,Red Guitar - Remastered,The Boys Light Up (Remastered),Australian Crawl,1/1/1980,199693,19,0.577,0.204,0.577,0.561,0.000386,0.0853,-7.788,0.0576,188.313,4
Austrialia,89,Hoochie Gucci Fiorucci Mama - Remastered,The Boys Light Up (Remastered),Australian Crawl,1/1/1980,150424,45,0.534,0.885,0.534,0.338,0,0.153,-10.341,0.0312,140.752,4
Austrialia,90,Reckless (Don't Be So...) - Remastered,Semantics (Remastered),Australian Crawl,1/1/1983,323988,56,0.7,0.168,0.7,0.339,8.30E-05,0.0772,-10.101,0.0345,60.197,4
Austrialia,91,The Night - Remastered,Semantics (Remastered),Australian Crawl,1/1/1983,253028,14,0.759,0.00593,0.759,0.79,0.0208,0.0828,-6.824,0.0403,107.476,4
Austrialia,92,White Limbo - Remastered,Semantics (Remastered),Australian Crawl,1/1/1983,244440,33,0.825,0.0502,0.825,0.471,0.0186,0.0806,-10.577,0.102,100.314,4
Austrialia,93,Looking For Cool - Remastered,Semantics (Remastered),Australian Crawl,1/1/1983,256182,22,0.751,0.104,0.751,0.65,0.000554,0.0533,-7.642,0.0494,136.802,4
Austrialia,94,Santa Claus Is Back In Town,Santa Claus Is Back In Town / Big Fish,Australian Crawl,1983,146073,14,0.322,0.0481,0.322,0.79,0.000185,0.311,-4.355,0.0672,101.65,4
Austrialia,95,Big Fish,Santa Claus Is Back In Town / Big Fish,Australian Crawl,1983,162823,13,0.349,0.0216,0.349,0.993,0.00754,0.266,-2.015,0.0925,196.784,4
Austrialia,0,Her Small Mouth,Dear Friends and Enemies,Big Heavy Stuff,2/16/2004,346586,3,0.444,0.0164,0.444,0.647,1.73E-05,0.0784,-8.23,0.03,103.742,4
Austrialia,1,Black Heart,Dear Friends and Enemies,Big Heavy Stuff,2/16/2004,241666,2,0.353,0.014,0.353,0.828,9.95E-06,0.161,-6.873,0.0408,101.535,4
Austrialia,2,Scared of Living,Dear Friends and Enemies,Big Heavy Stuff,2/16/2004,220253,1,0.454,0.00389,0.454,0.598,1.76E-05,0.134,-7.474,0.0266,137.332,4
Austrialia,3,Mutiny,Dear Friends and Enemies,Big Heavy Stuff,2/16/2004,321453,6,0.366,0.0776,0.366,0.385,5.63E-06,0.0788,-9.559,0.0312,133.884,4
Austrialia,4,"Mary, I'll Colour You In",Dear Friends and Enemies,Big Heavy Stuff,2/16/2004,222253,3,0.294,0.0204,0.294,0.64,1.71E-06,0.134,-8.138,0.0392,152.968,4
Austrialia,5,One Day in Your Life Gone,Dear Friends and Enemies,Big Heavy Stuff,2/16/2004,141640,2,0.646,0.0511,0.646,0.344,0,0.103,-10.652,0.0252,95.104,4
Austrialia,6,Homesick,Dear Friends and Enemies,Big Heavy Stuff,2/16/2004,278186,1,0.355,0.00209,0.355,0.702,0,0.671,-6.907,0.0306,140.586,4
Austrialia,7,Billy,Dear Friends and Enemies,Big Heavy Stuff,2/16/2004,317653,1,0.506,0.00524,0.506,0.452,2.81E-05,0.138,-10.275,0.0285,123.742,3
Austrialia,8,I See Things,Dear Friends and Enemies,Big Heavy Stuff,2/16/2004,287693,1,0.495,0.0465,0.495,0.477,0.0035,0.114,-8.095,0.0265,138.369,4
Austrialia,9,I Should Have Seen This Coming,Dear Friends and Enemies,Big Heavy Stuff,2/16/2004,362800,2,0.318,0.00427,0.318,0.558,3.08E-05,0.225,-9.475,0.036,111.107,4
Austrialia,10,Only One Thing,Dear Friends and Enemies,Big Heavy Stuff,2/16/2004,226466,0,0.539,0.0255,0.539,0.545,5.43E-05,0.125,-10.492,0.0314,121.472,4
Austrialia,11,Some Crazy Someone,Dear Friends and Enemies,Big Heavy Stuff,2/16/2004,246560,1,0.351,0.00454,0.351,0.633,7.78E-06,0.104,-7.635,0.0333,79.564,3
Austrialia,12,Goliath,Dear Friends and Enemies,Big Heavy Stuff,2/16/2004,326866,0,0.377,0.562,0.377,0.244,0.0312,0.439,-15.233,0.0381,71.471,4
Austrialia,13,So Your News Can Reach Me,Dear Friends and Enemies,Big Heavy Stuff,2/16/2004,298440,0,0.343,0.00158,0.343,0.484,4.10E-05,0.16,-8.943,0.0304,121.715,3
Austrialia,14,Hibernate,Size of the Ocean,Big Heavy Stuff,7/1/2001,221626,18,0.609,0.541,0.609,0.37,0,0.18,-9.584,0.0274,135.309,4
Austrialia,15,Devil's Tongue,Size of the Ocean,Big Heavy Stuff,7/1/2001,246040,10,0.203,0.0231,0.203,0.676,0,0.0987,-8.82,0.0331,172.5,4
Austrialia,16,Laughing Boy,Size of the Ocean,Big Heavy Stuff,7/1/2001,238093,6,0.507,0.00423,0.507,0.78,0,0.0739,-7.118,0.0353,131.174,4
Austrialia,17,Two Sisters,Size of the Ocean,Big Heavy Stuff,7/1/2001,191773,5,0.189,0.0331,0.189,0.881,0,0.144,-6.529,0.0516,176.732,3
Austrialia,18,Redhead,Size of the Ocean,Big Heavy Stuff,7/1/2001,295933,3,0.425,0.0199,0.425,0.584,0,0.155,-9.667,0.0327,124.787,4
Austrialia,19,Helen's Razor,Size of the Ocean,Big Heavy Stuff,7/1/2001,264933,4,0.36,0.0702,0.36,0.787,0,0.135,-7.209,0.0382,138.327,4
Austrialia,20,Wide Eyed & Open,Size of the Ocean,Big Heavy Stuff,7/1/2001,226466,2,0.278,0.0259,0.278,0.587,6.67E-06,0.153,-9.37,0.0354,128.851,3
Austrialia,21,Hank,Size of the Ocean,Big Heavy Stuff,7/1/2001,219400,2,0.501,0.0018,0.501,0.871,0.000209,0.116,-7.431,0.0327,132.297,4
Austrialia,22,Forever Sighs the Ocean,Size of the Ocean,Big Heavy Stuff,7/1/2001,170960,2,0.172,0.000254,0.172,0.967,0.0836,0.176,-7.659,0.247,184.278,4
Austrialia,23,Freaks in the Circus,Size of the Ocean,Big Heavy Stuff,7/1/2001,278666,1,0.312,0.0806,0.312,0.601,0.00108,0.116,-10.148,0.0549,117.617,4
Austrialia,24,You Send Me,Size of the Ocean,Big Heavy Stuff,7/1/2001,280373,1,0.472,0.0264,0.472,0.585,0,0.105,-6.5,0.0313,120.92,3
Austrialia,25,Bye the Blue Sky,Size of the Ocean,Big Heavy Stuff,7/1/2001,295200,1,0.405,0.705,0.405,0.253,0.00317,0.174,-13.572,0.0315,106.354,3
Austrialia,26,Eric Remains,Maximum Sincere,Big Heavy Stuff,7/1/1997,343640,2,0.422,0.00807,0.422,0.614,6.29E-06,0.153,-10.957,0.0303,98.582,4
Austrialia,27,The Train Stops Here,Maximum Sincere,Big Heavy Stuff,7/1/1997,181226,1,0.324,4.30E-05,0.324,0.859,0.435,0.0422,-7.682,0.0355,149.35,4
Austrialia,28,May,Maximum Sincere,Big Heavy Stuff,7/1/1997,202840,10,0.404,1.75E-05,0.404,0.907,0.0611,0.339,-8.242,0.0405,104.543,4
Austrialia,29,Son in Law,Maximum Sincere,Big Heavy Stuff,7/1/1997,195933,2,0.42,3.65E-06,0.42,0.814,0.0086,0.34,-8.094,0.0296,118.704,4
